"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Echdc2",1.3504546638865e-235,-0.706389040693548,0.124,0.408,4.70863027657306e-231
"Gm47283",2.09314069287332e-218,-0.501849074061003,0.016,0.222,7.29815365384139e-214
"Nav3",3.66930484904994e-177,0.359412750989682,0.964,0.954,1.27937652171824e-172
"Hecw2",1.16521346573451e-112,0.407948717088717,0.911,0.869,4.06274979097651e-108
"Rn18s-rs5",1.53038106713e-107,-0.314174608731617,1,1,5.33597966676218e-103
"Kcnma1",2.79065924922946e-91,0.269502580057482,0.962,0.946,9.73019160428837e-87
"Nrg3",3.64508937155506e-87,0.196319639871581,0.977,0.976,1.2709333111801e-82
"mt-Cytb",4.46703121710523e-80,-0.625329223397123,0.626,0.745,1.55751977446808e-75
"mt-Nd2",3.48936038742107e-75,-0.559187522444884,0.499,0.651,1.2166352862821e-70
"mt-Rnr2",6.1041517853483e-64,-0.438127199709191,0.728,0.827,2.12833460299739e-59
"Kcnd2",2.95841320593845e-63,0.249139887898104,0.963,0.943,1.03150993251456e-58
"mt-Rnr1",2.05970744531137e-62,-0.473428628096182,0.622,0.74,7.18158194956714e-58
"Nrxn3",7.82896764112284e-60,0.282093087638087,0.973,0.968,2.7297261474303e-55
"mt-Nd1",1.32595426179009e-57,-0.478701552767808,0.527,0.651,4.6232047245835e-53
"Csmd1",2.34111167783446e-52,0.178345645096669,0.975,0.969,8.16275408710543e-48
"mt-Nd4",1.10178733367073e-49,-0.432072348995693,0.444,0.571,3.84160189630974e-45
"Snhg11",8.57937230952381e-46,-0.136088733171505,0.99,0.991,2.99136974316167e-41
"R3hdm1",1.02238230019517e-44,0.235886828251673,0.96,0.946,3.56474036609051e-40
"Phactr1",9.3000653658736e-43,0.158719889101359,0.971,0.957,3.24265379111915e-38
"Celf2",9.72836117688273e-43,0.137045373034207,0.984,0.984,3.3919876915437e-38
"Ptprd",3.78292021459819e-41,0.153868217371188,0.987,0.984,1.31899079122395e-36
"Plcb1",7.18502820563561e-40,0.198641878818544,0.952,0.933,2.50520378445897e-35
"Fgf12",8.8580262287696e-39,0.18840856778357,0.963,0.946,3.0885280051851e-34
"Dlg2",2.78977328063513e-38,0.125333783841751,0.98,0.979,9.72710249759051e-34
"Gm20752",3.97496687271619e-38,0.300432757812671,0.153,0.071,1.38595169950996e-33
"Syt1",9.66234336441297e-38,0.149450762441835,0.986,0.982,3.36896926086987e-33
"Arpp21",1.43732017519389e-37,0.173907720641729,0.968,0.958,5.01150425484852e-33
"Rad51ap2",2.78045220813956e-37,0.288091545402558,0.419,0.31,9.69460271412022e-33
"Etl4",8.04886074412608e-36,0.279996177031593,0.916,0.879,2.80639627565444e-31
"Hunk",5.09842202282005e-35,0.240170875049839,0.259,0.16,1.77766680669667e-30
"Kcnip4",1.67797602414855e-33,0.218721303272944,0.976,0.971,5.85059900339874e-29
"Fgf14",2.96032689308159e-33,0.120658346054965,0.971,0.968,1.03217717781076e-28
"Mlip",5.72056773953857e-32,0.262706403987576,0.67,0.598,1.99459035374491e-27
"Cnksr2",2.15478164662795e-31,0.193256319506531,0.92,0.902,7.51307716729769e-27
"Meg3",9.51860403004205e-31,-0.106967556641286,0.994,0.995,3.31885166715476e-26
"Lrrc7",4.23078994491025e-30,0.132157613091569,0.956,0.944,1.47514953009186e-25
"Dmd",7.91986840683196e-30,0.150314570833463,0.943,0.92,2.7614205174101e-25
"Trhde",3.62883944873104e-29,0.28947031518976,0.51,0.406,1.26526745058905e-24
"Khdrbs3",7.18542509785311e-29,0.261529319744035,0.823,0.764,2.50534216886845e-24
"Dock3",1.39378356405044e-28,0.156340273824181,0.937,0.918,4.85970515277466e-24
"Adam23",3.04781874502181e-28,0.189723499241949,0.735,0.672,1.06268296182675e-23
"Sorbs2",6.92365045675338e-28,0.239379699192065,0.925,0.912,2.4140692047562e-23
"Gm6994",9.36689849207021e-28,-0.229766650305138,0.205,0.3,3.26595649723012e-23
"Pak5",2.32068654138942e-26,0.217192412984186,0.866,0.839,8.09153776386247e-22
"ENSMUSG00000120241",1.25105654807213e-25,-0.207792741925785,0.419,0.52,4.3620588661631e-21
"Abi3bp",1.29059785646325e-25,-0.114941060474315,0.242,0.15,4.4999275461304e-21
"Kalrn",1.31703414869503e-25,0.131699221635287,0.961,0.949,4.59210296625496e-21
"Ndst4",2.4799008505984e-25,-0.616731867939635,0.018,0.058,8.64667029578143e-21
"Nol4",2.98601059912472e-25,0.213362737868274,0.85,0.814,1.04113231559682e-20
"Frmpd4",3.24631734475345e-25,0.210497319663346,0.93,0.899,1.13189346859518e-20
"Mdga2",2.78212718319409e-24,0.155173435979871,0.959,0.949,9.70044284964283e-20
"Calm1",3.93997321311037e-24,-0.167543584152691,0.937,0.955,1.37375046021519e-19
"Nbea",5.74557617872752e-24,0.129868257086723,0.949,0.935,2.00331004623692e-19
"mt-Co3",7.01562198394408e-24,-0.128596339753106,0.063,0.124,2.44613691714178e-19
"Wwox",8.4451483367921e-24,-0.227137568157329,0.563,0.643,2.9445698705893e-19
"Hspa5",1.02583461848787e-23,-0.16858813448232,0.237,0.332,3.57677756428166e-19
